-1 RhoA RhouA RhoEA
823 7.6846536385293e-06 1.1419474470686278e-06 2.2537074027083465e-05
824 7.684757712710063e-06 1.1419480335698373e-06 2.2537392128059262e-05
825 7.684861788807884e-06 1.141948598690192e-06 2.2537710238144045e-05
826 7.684965868577048e-06 1.141949175205163e-06 2.2538028358369587e-05
827 7.685069951279356e-06 1.1419497494154133e-06 2.2538346488069427e-05
828 7.6851740381261e-06 1.1419503212907512e-06 2.2538664628355217e-05
829 7.68527812654165e-06 1.1419508975017155e-06 2.253898277789263e-05
830 7.685382218629709e-06 1.141951466528147e-06 2.253930093767219e-05
831 7.68548631391725e-06 1.141952038562385e-06 2.2539619107350664e-05
832 7.685590412857939e-06 1.1419526169397749e-06 2.2539937286842356e-05
833 7.685694514792197e-06 1.14195318747874e-06 2.2540255476643036e-05
834 7.68579861941306e-06 1.1419537612479366e-06 2.2540573676834086e-05
835 7.685902727619438e-06 1.141954332733642e-06 2.2540891885762944e-05
836 7.686006839589812e-06 1.1419549096704904e-06 2.254121010620171e-05
837 7.686110953124044e-06 1.1419554827719472e-06 2.2541528335724315e-05
838 7.686215072213706e-06 1.14195606399367e-06 2.2541846576695176e-05
839 7.686319192660757e-06 1.1419566192346916e-06 2.2542164826429824e-05
840 7.686423317670983e-06 1.1419572049787176e-06 2.254248308737504e-05
841 7.686527444457102e-06 1.1419577736134973e-06 2.2542801357749274e-05
842 7.686631576669558e-06 1.1419583579153793e-06 2.2543119639063e-05
843 7.686735709500627e-06 1.1419589164467869e-06 2.2543437929808645e-05
844 7.686839848335854e-06 1.1419594999696325e-06 2.2543756231703175e-05
845 7.68694398830604e-06 1.1419600710274967e-06 2.2544074543105232e-05
846 7.687048133099956e-06 1.1419606486746385e-06 2.254439286526952e-05
847 7.687152280086782e-06 1.1419612140845938e-06 2.254471119748713e-05
848 7.687256431398425e-06 1.141961793863089e-06 2.2545029540621233e-05
849 7.687360585270065e-06 1.1419623594142107e-06 2.2545347893300165e-05
850 7.687464742915216e-06 1.141962946840456e-06 2.2545666257274142e-05
851 7.68756890339433e-06 1.1419635005576265e-06 2.254598463016853e-05
852 7.687673068342784e-06 1.141964098108136e-06 2.2546303015285695e-05
853 7.687777235287841e-06 1.1419646546145204e-06 2.2546621408998836e-05
854 7.687881407001077e-06 1.141965235035393e-06 2.2546939814671196e-05
855 7.687985579934073e-06 1.1419658027651364e-06 2.2547258229462003e-05
856 7.688089758846646e-06 1.1419663853188293e-06 2.2547576655787245e-05
857 7.688193939251624e-06 1.1419669514493407e-06 2.2547895091793765e-05
858 7.688298124342612e-06 1.1419675290493251e-06 2.254821353896864e-05
859 7.68840231161088e-06 1.1419680973309688e-06 2.2548531995943058e-05
860 7.688506503174622e-06 1.141968682864907e-06 2.254885046392724e-05
861 7.688610697940363e-06 1.1419692424426987e-06 2.2549168941514526e-05
862 7.68871489588824e-06 1.141969829903427e-06 2.254948743104198e-05
863 7.688819097445955e-06 1.1419703951834073e-06 2.2549805929624954e-05
864 7.688923302261633e-06 1.1419709704172118e-06 2.2550124439666778e-05
865 7.689027510069203e-06 1.1419715418602029e-06 2.2550442959671536e-05
866 7.689131722549532e-06 1.1419721243513771e-06 2.2550761491046058e-05
867 7.689235937314291e-06 1.141972686441672e-06 2.2551080032260263e-05
868 7.689340155846333e-06 1.1419732673365617e-06 2.255139858449997e-05
869 7.689444377799603e-06 1.1419738384727865e-06 2.255171714667003e-05
870 7.68954860358665e-06 1.1419744115720527e-06 2.2552035719682356e-05
871 7.689652831877692e-06 1.1419749871090494e-06 2.255235430340289e-05
872 7.689757064652134e-06 1.141975562611025e-06 2.2552672897950742e-05
873 7.689861300290756e-06 1.1419761352223993e-06 2.255299150256178e-05
874 7.689965539326073e-06 1.1419767104678744e-06 2.2553310118335595e-05
875 7.690069782212138e-06 1.1419772775009451e-06 2.2553628743997034e-05
876 7.690174028384159e-06 1.1419778584910464e-06 2.2553947380742448e-05
877 7.690278277526386e-06 1.1419784301604422e-06 2.255426602766106e-05
878 7.690382530986765e-06 1.1419790077817341e-06 2.2554584686256785e-05
879 7.690486786860877e-06 1.1419795743221172e-06 2.255490335416118e-05
880 7.690591047567066e-06 1.1419801554680625e-06 2.255522203388113e-05
881 7.690695309905929e-06 1.1419807213147495e-06 2.255554072299343e-05
882 7.690799577661872e-06 1.1419813046534965e-06 2.25558594237229e-05
883 7.690903847290285e-06 1.1419818738075386e-06 2.2556178134462126e-05
884 7.691008121466967e-06 1.1419824467173083e-06 2.25564968564526e-05
885 7.691112398780158e-06 1.1419830176109021e-06 2.2556815588593164e-05
886 7.691216679476295e-06 1.1419836006923574e-06 2.2557134332132794e-05
887 7.691320963442318e-06 1.1419841649217702e-06 2.2557453085437852e-05
888 7.691425251048511e-06 1.1419847506473496e-06 2.2557771849910135e-05
889 7.691529542203137e-06 1.141985313309009e-06 2.25580906245067e-05
890 7.6916338373631e-06 1.1419858992292334e-06 2.2558409410927753e-05
891 7.691738134860315e-06 1.1419864614371022e-06 2.2558728206579692e-05
892 7.691842436981487e-06 1.1419870449053817e-06 2.2559047014373225e-05
893 7.691946741052716e-06 1.1419876084436877e-06 2.2559365831493722e-05
894 7.692051050828624e-06 1.141988187244442e-06 2.255968466018243e-05
895 7.692155361828856e-06 1.141988762497027e-06 2.256000349911486e-05
896 7.692259678269151e-06 1.1419893346475983e-06 2.2560322349273892e-05
897 7.692363996703488e-06 1.1419899125485621e-06 2.2560641209574746e-05
898 7.692468319561042e-06 1.1419904842388822e-06 2.256096008078126e-05
899 7.69257264493439e-06 1.1419910563599907e-06 2.256127896265571e-05
900 7.69267697545585e-06 1.1419916369065167e-06 2.256159785546016e-05
901 7.692781308006055e-06 1.1419922070345115e-06 2.2561916758196872e-05
902 7.69288564464568e-06 1.141992781801441e-06 2.256223567278751e-05
903 7.692989983865854e-06 1.141993353258409e-06 2.2562554597051787e-05
904 7.693094328308713e-06 1.1419939313397307e-06 2.256287353284416e-05
905 7.693198674293668e-06 1.14199450633732e-06 2.2563192478804905e-05
906 7.693303025587642e-06 1.1419950762175703e-06 2.256351143583359e-05
907 7.693407379157349e-06 1.1419956472055565e-06 2.256383040322251e-05
908 7.693511736538369e-06 1.1419962294869535e-06 2.256414938144236e-05
909 7.693616097822545e-06 1.1419967967101192e-06 2.256446837035919e-05
910 7.693720461893231e-06 1.1419973796509151e-06 2.2564787370309946e-05
911 7.693824830234957e-06 1.141997949518278e-06 2.2565106380502367e-05
912 7.693929201349268e-06 1.1419985260288232e-06 2.2565425401881908e-05
913 7.694033576725765e-06 1.1419990936856023e-06 2.2565744433687767e-05
914 7.6941379547208e-06 1.1419996710814734e-06 2.2566063476572567e-05
915 7.694242337285846e-06 1.1420002467039315e-06 2.2566382530073695e-05
916 7.694346722286652e-06 1.1420008221051609e-06 2.25667015941033e-05
917 7.694451111684025e-06 1.1420013968340674e-06 2.2567020669422495e-05
918 7.694555503793831e-06 1.1420019651403558e-06 2.2567339754593745e-05
919 7.694659900305857e-06 1.1420025458531403e-06 2.2567658851236507e-05
920 7.694764299537628e-06 1.1420031188091093e-06 2.256797795832067e-05
921 7.694868702743121e-06 1.1420036877797815e-06 2.256829707616539e-05
922 7.694973108851011e-06 1.1420042664859763e-06 2.2568616205045328e-05
923 7.695077519240176e-06 1.1420048401130467e-06 2.2568935344225488e-05
924 7.695181933071164e-06 1.1420054194771945e-06 2.2569254494345974e-05
925 7.695286349571193e-06 1.1420059875696348e-06 2.256957365498584e-05
926 7.695390770837123e-06 1.1420065629489686e-06 2.256989282686231e-05
927 7.695495194145861e-06 1.1420071423265847e-06 2.2570212008923474e-05
928 7.695599622722995e-06 1.142007709955809e-06 2.2570531202486958e-05
929 7.695704052909124e-06 1.142008287995329e-06 2.257085040619671e-05
930 7.695808488119123e-06 1.1420088607299548e-06 2.2571169621062514e-05
931 7.695912925940947e-06 1.1420094421025687e-06 2.2571488846204477e-05
932 7.696017368065814e-06 1.1420100099518145e-06 2.25718080824227e-05
933 7.696121812780832e-06 1.142010585345187e-06 2.2572127329488784e-05
934 7.69622626157084e-06 1.1420111582809046e-06 2.2572446587078922e-05
935 7.696330714110223e-06 1.1420117400952555e-06 2.25727658557208e-05
936 7.696435169756333e-06 1.1420123075133137e-06 2.257308513479649e-05
937 7.69653962919823e-06 1.1420128855541405e-06 2.2573404425012582e-05
938 7.696644091500477e-06 1.1420134522960943e-06 2.25737237251367e-05
939 7.696748558310219e-06 1.1420140369852432e-06 2.257404303743996e-05
940 7.696853027805434e-06 1.1420146026351939e-06 2.2574362359178495e-05
941 7.696957501332178e-06 1.142015187536749e-06 2.2574681692392796e-05
942 7.697061978022667e-06 1.1420157511854129e-06 2.2575001036327226e-05
943 7.697166458493874e-06 1.1420163396475263e-06 2.257532039128971e-05
944 7.697270942634423e-06 1.1420169010920757e-06 2.257563975594793e-05
945 7.697375429954858e-06 1.142017483123562e-06 2.2575959132826547e-05
946 7.697479920540116e-06 1.14201805408673e-06 2.2576278519025485e-05
947 7.697584415502622e-06 1.1420186374509027e-06 2.2576597917522563e-05
948 7.697688912951641e-06 1.1420191953461592e-06 2.2576917325389974e-05
949 7.697793415004841e-06 1.1420197855825369e-06 2.257723674516066e-05
950 7.697897919439798e-06 1.1420203503436567e-06 2.257755617487854e-05
951 7.698002428662431e-06 1.1420209312735114e-06 2.2577875615901293e-05
952 7.698106940087583e-06 1.1420214993589183e-06 2.257819506735615e-05
953 7.698211456387193e-06 1.1420220849506095e-06 2.2578514530341734e-05
954 7.698315974895703e-06 1.1420226499298005e-06 2.257883400298589e-05
955 7.698420497921856e-06 1.142023227108309e-06 2.2579153486984914e-05
956 7.69852502367014e-06 1.1420238036023453e-06 2.2579472981788736e-05
957 7.698629553729424e-06 1.1420243779018305e-06 2.257979248726128e-05
958 7.698734086729172e-06 1.1420249522058507e-06 2.2580112003298763e-05
959 7.69883862377795e-06 1.1420255267138183e-06 2.258043153088125e-05
960 7.698943163810281e-06 1.1420261038854524e-06 2.258075106871064e-05
961 7.699047707744951e-06 1.1420266744160052e-06 2.2581070617366202e-05
962 7.699152255037998e-06 1.1420272542639397e-06 2.2581390176877467e-05
963 7.699256805602449e-06 1.1420278285560976e-06 2.2581709747188097e-05
964 7.699361360484103e-06 1.1420283990951201e-06 2.2582029328279044e-05
965 7.699465918088675e-06 1.1420289725084458e-06 2.2582348919704722e-05
966 7.699570479756805e-06 1.1420295572295739e-06 2.258266852283441e-05
967 7.69967504444485e-06 1.1420301260072487e-06 2.258298813612142e-05
968 7.699779613178441e-06 1.1420306998681329e-06 2.2583307760485188e-05
969 7.699884184937923e-06 1.1420312790526237e-06 2.2583627395564196e-05
970 7.699988761055913e-06 1.1420318515828646e-06 2.2583947041304536e-05
971 7.700093339520037e-06 1.1420324267784183e-06 2.258426669790515e-05
972 7.70019792251774e-06 1.1420330017573925e-06 2.2584586365508116e-05
973 7.700302508173336e-06 1.1420335751854972e-06 2.2584906043509315e-05
974 7.700407098356511e-06 1.1420341532618189e-06 2.2585225732774654e-05
975 7.70051169102431e-06 1.1420347242576115e-06 2.2585545432208477e-05
976 7.700616288371543e-06 1.1420352999099987e-06 2.2585865143100722e-05
977 7.700720888167891e-06 1.1420358751185351e-06 2.2586184864027678e-05
978 7.700825492474892e-06 1.1420364574195568e-06 2.2586504596574635e-05
979 7.700930098948063e-06 1.142037021993834e-06 2.2586824339568947e-05
980 7.701034710752801e-06 1.1420376002990709e-06 2.2587144093265066e-05
981 7.701139324138155e-06 1.1420381730833372e-06 2.2587463857578506e-05
982 7.701243943064817e-06 1.1420387533714315e-06 2.2587783633680043e-05
983 7.701348563987743e-06 1.1420393308124083e-06 2.258810341955376e-05
984 7.701453188847358e-06 1.1420399009375049e-06 2.2588423216520654e-05
985 7.701557817559951e-06 1.1420404803591533e-06 2.2588743024711333e-05
986 7.701662449520669e-06 1.1420410478346237e-06 2.2589062843253405e-05
987 7.70176708536573e-06 1.1420416323539775e-06 2.2589382672902887e-05
988 7.701871723787259e-06 1.1420421973911714e-06 2.258970251294728e-05
989 7.701976367044495e-06 1.142042783249164e-06 2.259002236436462e-05
990 7.702081012861216e-06 1.1420433496063035e-06 2.259034222577708e-05
991 7.70218566304664e-06 1.1420439343622965e-06 2.259066209904467e-05
992 7.702290315691587e-06 1.142044496967928e-06 2.2590981981894246e-05
993 7.702394972870863e-06 1.1420450830522581e-06 2.259130187681095e-05
994 7.702499632726617e-06 1.1420456505360364e-06 2.2591621781480745e-05
995 7.702604297192801e-06 1.1420462319722176e-06 2.259194169778438e-05
996 7.702708963985993e-06 1.1420468018800523e-06 2.2592261624502356e-05
997 7.702813635525072e-06 1.1420473835510704e-06 2.2592581562089613e-05
998 7.702918309443543e-06 1.1420479483682994e-06 2.2592901510046294e-05
999 7.70302298763671e-06 1.1420485344756335e-06 2.2593221469674595e-05
1000 7.703127669048077e-06 1.1420491037398566e-06 2.259354143944828e-05
1001 7.703232354215936e-06 1.1420496840710447e-06 2.2593861420665016e-05
1002 7.703337042734617e-06 1.1420502551135102e-06 2.259418141205904e-05
1003 7.703441734571623e-06 1.142050833466307e-06 2.2594501415033626e-05
1004 7.703546430495675e-06 1.1420514082594246e-06 2.2594821427818625e-05
1005 7.703651129612173e-06 1.1420519810842294e-06 2.2595141452271886e-05
1006 7.703755832393525e-06 1.1420525598771414e-06 2.2595461486851256e-05
1007 7.703860538643077e-06 1.1420531302617851e-06 2.2595781532739332e-05
1008 7.703965248183425e-06 1.1420537121601018e-06 2.259610158916023e-05
1009 7.704069962150027e-06 1.1420542803278187e-06 2.2596421656506408e-05
1010 7.704174678255282e-06 1.1420548648962576e-06 2.2596741734812285e-05
1011 7.704279399476882e-06 1.1420554341809952e-06 2.2597061823992425e-05
1012 7.704384122712756e-06 1.1420560114347033e-06 2.259738192346777e-05
1013 7.7044888502799e-06 1.1420565849245245e-06 2.2597702034418036e-05
1014 7.704593581476007e-06 1.1420571597436093e-06 2.2598022155864924e-05
1015 7.704698316279137e-06 1.1420577405488763e-06 2.2598342288436167e-05
1016 7.704803053824439e-06 1.1420583162639798e-06 2.259866243112446e-05
1017 7.704907795941636e-06 1.1420588848852612e-06 2.259898258532493e-05
1018 7.705012540883423e-06 1.1420594636997524e-06 2.2599302750142906e-05
1019 7.705117289977244e-06 1.1420600414249912e-06 2.259962292604345e-05
1020 7.705222041770865e-06 1.1420606166912148e-06 2.259994311242962e-05
1021 7.705326798106884e-06 1.142061185554975e-06 2.260026330933681e-05
1022 7.705431557014462e-06 1.1420617692419596e-06 2.2600583517748823e-05
1023 7.705536319750634e-06 1.1420623469593078e-06 2.2600903736786802e-05
1024 7.705641086429646e-06 1.1420629184794234e-06 2.260122396621059e-05
1025 7.705745856402817e-06 1.142063489109644e-06 2.2601544206890837e-05
1026 7.705850629685682e-06 1.1420640666151347e-06 2.260186445858793e-05
1027 7.705955407062234e-06 1.1420646465482928e-06 2.2602184720464054e-05
1028 7.706060187672656e-06 1.1420652245047195e-06 2.2602504993909108e-05
1029 7.70616497126867e-06 1.1420657907073276e-06 2.260282527755694e-05
1030 7.706269759636614e-06 1.1420663762009258e-06 2.2603145572787186e-05
1031 7.706374550196729e-06 1.1420669421889849e-06 2.260346587767114e-05
1032 7.70647934563306e-06 1.1420675314272393e-06 2.2603786194793072e-05
1033 7.70658414288027e-06 1.1420680916681523e-06 2.2604106521776394e-05
1034 7.706688945778306e-06 1.1420686802637103e-06 2.2604426860228617e-05
1035 7.706793750693883e-06 1.1420692442701547e-06 2.2604747208612935e-05
1036 7.706898559772438e-06 1.1420698304314696e-06 2.2605067568963968e-05
1037 7.707003371643555e-06 1.1420703981953027e-06 2.2605387938971502e-05
1038 7.70710818846914e-06 1.14207098790918e-06 2.2605708321005122e-05
1039 7.707213007187317e-06 1.142071545057405e-06 2.2606028712769477e-05
1040 7.707317830940675e-06 1.1420721316540798e-06 2.260634911627617e-05
1041 7.707422657126961e-06 1.1420727027644929e-06 2.2606669529989952e-05
1042 7.70752748777389e-06 1.1420732851605835e-06 2.2606989955348358e-05
1043 7.707632320748158e-06 1.1420738553875665e-06 2.2607310390426715e-05
1044 7.707737159213948e-06 1.142074436682955e-06 2.260763083771172e-05
1045 7.707841998934486e-06 1.1420750073459508e-06 2.2607951294401243e-05
1046 7.707946843828757e-06 1.1420755882099693e-06 2.2608271763199734e-05
1047 7.708051691406555e-06 1.1420761573354063e-06 2.2608592241702963e-05
1048 7.708156543513558e-06 1.1420767388630302e-06 2.260891273204917e-05
1049 7.708261397492722e-06 1.1420773095426752e-06 2.260923323242334e-05
1050 7.708366257095158e-06 1.142077893061317e-06 2.2609553744791882e-05
1051 7.708471118484134e-06 1.1420784624187467e-06 2.2609874266281694e-05
1052 7.708575984567868e-06 1.1420790410622636e-06 2.2610194800196622e-05
1053 7.708680853164737e-06 1.1420796139699293e-06 2.2610515343727038e-05
1054 7.70878572696238e-06 1.1420801930615387e-06 2.2610835899257763e-05
1055 7.70889060181897e-06 1.1420807635295756e-06 2.2611156464557172e-05
1056 7.708995482588799e-06 1.1420813521636639e-06 2.2611477041817724e-05
1057 7.709100365523269e-06 1.1420819157558788e-06 2.2611797628972512e-05
1058 7.709205252747317e-06 1.1420825035192896e-06 2.261211822794625e-05
1059 7.709310142836497e-06 1.142083071550599e-06 2.2612438837043127e-05
1060 7.70941503734526e-06 1.1420836484450275e-06 2.2612759457420308e-05
1061 7.709519934632171e-06 1.142084225118826e-06 2.2613080088376518e-05
1062 7.709624835439921e-06 1.1420847971605139e-06 2.2613400729781218e-05
1063 7.70972974072951e-06 1.142085381576284e-06 2.261372138275641e-05
1064 7.709834648440997e-06 1.142085949403095e-06 2.261404204630843e-05
1065 7.709939560301367e-06 1.1420865307358903e-06 2.2614362720689876e-05
1066 7.710044475624695e-06 1.1420871023370391e-06 2.2614683406060082e-05
1067 7.710149394352926e-06 1.1420876872207054e-06 2.2615004102289447e-05
1068 7.710254317156036e-06 1.1420882554968383e-06 2.2615324809181975e-05
1069 7.710359242528981e-06 1.142088833069654e-06 2.2615645526795852e-05
1070 7.710464172582145e-06 1.1420894126429583e-06 2.2615966256001626e-05
1071 7.710569104889883e-06 1.1420899875639876e-06 2.2616286995414194e-05
1072 7.71067404213032e-06 1.1420905616077713e-06 2.2616607745721825e-05
1073 7.710778981856178e-06 1.1420911374180347e-06 2.2616928506634512e-05
1074 7.710883925746851e-06 1.1420917172237018e-06 2.2617249278842343e-05
1075 7.710988872920571e-06 1.1420922925921066e-06 2.2617570061842404e-05
1076 7.711093823966287e-06 1.1420928670728864e-06 2.2617890855768285e-05
1077 7.711198777989861e-06 1.1420934490978847e-06 2.261821166065287e-05
1078 7.711303735980518e-06 1.142094015842834e-06 2.2618532476029485e-05
1079 7.711408697658962e-06 1.1420945971987281e-06 2.261885330258449e-05
1080 7.711513662299416e-06 1.1420951743585415e-06 2.2619174139693694e-05
1081 7.71161863117599e-06 1.1420957495173705e-06 2.2619494987730032e-05
1082 7.711723603182606e-06 1.142096325351068e-06 2.26198158467746e-05
1083 7.711828578735838e-06 1.14209690094985e-06 2.262013671683386e-05
1084 7.711933557719817e-06 1.1420974778928196e-06 2.262045759718066e-05
1085 7.71203854083741e-06 1.1420980541755082e-06 2.262077848916764e-05
1086 7.712143527022739e-06 1.1420986333312844e-06 2.2621099391578578e-05
1087 7.712248516831627e-06 1.1420992069504626e-06 2.2621420305030247e-05
1088 7.712353510378216e-06 1.1420997883251295e-06 2.262174122924909e-05
1089 7.712458507279478e-06 1.1421003597417135e-06 2.2622062164154163e-05
1090 7.712563507741186e-06 1.1421009424510957e-06 2.2622383110426966e-05
1091 7.71266851171165e-06 1.142101513200189e-06 2.262270406723161e-05
1092 7.712773519444122e-06 1.1421020826119353e-06 2.2623025034797386e-05
1093 7.712878530587405e-06 1.1421026684414865e-06 2.262334601346809e-05
1094 7.712983545497025e-06 1.1421032447233079e-06 2.2623667002999087e-05
1095 7.713088563673285e-06 1.1421038176982262e-06 2.262398800301277e-05
1096 7.71319358570598e-06 1.1421043975448842e-06 2.262430901441444e-05
